Year,Sex,Age,Exposure,M
1972,male,47,88911.45,0.006223
1972,male,48,81130.7,0.007026
1972,male,49,77611.57,0.007543
1972,male,50,77635.82,0.007735
1972,male,51,72637.52,0.008521
1972,male,52,63835.76,0.010054
1972,male,53,58234.49,0.011489
1972,male,54,55280.35,0.012675
1972,male,55,52718.14,0.013941
1972,male,56,49259.46,0.015531
1972,male,57,48214.76,0.01637
1972,male,58,47187.06,0.017115
1972,male,59,47592.56,0.017231
1972,male,60,43329.3,0.019108
1972,male,61,35680.26,0.023433
1972,male,62,33819.18,0.02501
1972,male,63,30290.88,0.028297
1972,male,64,27800.82,0.031295
1972,male,65,26028.24,0.033933
1972,male,66,23682.23,0.037653
1972,male,67,21161.11,0.042256
1972,male,68,18087.97,0.049242
1972,male,69,16606.04,0.053065
1972,male,70,15018.64,0.057607
1972,male,71,13241.5,0.063475
1972,male,72,11412.07,0.07068
1972,male,73,10219.28,0.074713
1972,male,74,9073.26,0.078384
1972,male,75,7334.73,0.088885
1972,male,76,6378.16,0.093265
1972,male,77,5294.12,0.102412
1972,male,78,4337.29,0.113878
1972,male,79,3716.37,0.121107
1972,male,80,3202.86,0.128054
1972,male,81,2623.64,0.141807
1972,male,82,2144.73,0.156323
1972,male,83,1804.28,0.166177
1972,male,84,1519.39,0.174873
1972,male,85,1205.25,0.173175
1972,male,86,939.12,0.187506
1972,male,87,749.22,0.19587
1972,male,88,593.59,0.203474
1972,male,89,453.12,0.216542
1972,male,90,332.31,0.236649
1972,male,91,241.5,0.25739
1972,male,92,175.84,0.275537
1972,male,93,126.84,0.293283
1972,male,94,90.2,0.312102
1972,male,95,63.1,0.332356
1972,male,96,43.44,0.354024
1972,male,97,29.34,0.378345
1972,male,98,18.87,0.418013
1972,male,99,11.55,0.477263
1972,male,100,7.12,0.530899
1972,male,101,4.63,0.552518
1972,male,102,3.03,0.561056
1972,male,103,1.76,0.626781
1972,male,104,0.81,0.885246
1972,male,105,0.18,1.415094
1972,male,106,0,NA
1972,male,107,0,NA
1972,male,108,0,NA
1972,male,109,0,NA
1972,male,110,0,NA
1972,total,0,368767.43,0.014719
1972,total,1,367546,0.003374
1972,total,2,375210.47,0.002311
1972,total,3,383249.44,0.001466
1972,total,4,376419.17,9.06e-4
1972,total,5,385320.15,7.05e-4
1972,total,6,400589.58,6.04e-4
1972,total,7,404722.8,5.36e-4
1972,total,8,412903.9,4.79e-4
1972,total,9,414929.08,4.43e-4
1972,total,10,411148.97,4.27e-4
1972,total,11,408167.92,4.33e-4
1972,total,12,403994.23,4.65e-4
1972,total,13,396958.62,5.25e-4
1972,total,14,382996.84,6.24e-4
1972,total,15,379360.28,7.3e-4
1972,total,16,383256.96,8.13e-4
1972,total,17,370131.33,9.2e-4
1972,total,18,354088.72,0.001026
1972,total,19,345018.94,0.001103
1972,total,20,344988.43,0.001134
1972,total,21,320923.85,0.001225
1972,total,22,282937.86,0.001362
1972,total,23,254906.8,0.001444
1972,total,24,224676.16,0.001518
1972,total,25,192249.24,0.001605
1972,total,26,165367.97,0.001729
1972,total,27,170677.19,0.001625
1972,total,28,186504.08,0.001515
1972,total,29,187655.83,0.001608
1972,total,30,187293.36,0.001769
1972,total,31,190130.2,0.001881
1972,total,32,188176.43,0.002003
1972,total,33,180195.21,0.00216
1972,total,34,173485.68,0.002276
1972,total,35,171163.59,0.002315
1972,total,36,169864.2,0.002387
1972,total,37,168594.54,0.002523
1972,total,38,165328.86,0.002757
1972,total,39,165293.98,0.003007
1972,total,40,169671.21,0.00322
1972,total,41,174352.91,0.003404
1972,total,42,173046.3,0.003676
1972,total,43,169678.51,0.003974
1972,total,44,166103.95,0.004261
1972,total,45,160857.75,0.004583
1972,total,46,156143.47,0.004896
1972,total,47,146624.78,0.00539
1972,total,48,135941.58,0.005992
1972,total,49,131877.54,0.006349
1972,total,50,132108.5,0.006508
1972,total,51,122880.86,0.007216
1972,total,52,108330.8,0.008487
1972,total,53,100014.96,0.009578
1972,total,54,96891.95,0.010345
1972,total,55,92317.02,0.011383
1972,total,56,85959.7,0.012764
1972,total,57,84815.91,0.013437
1972,total,58,83574.07,0.014099
1972,total,59,82875.61,0.014637
1972,total,60,77945.56,0.015976
1972,total,61,68274.03,0.01874
1972,total,62,64218.37,0.020507
1972,total,63,57937.78,0.023434
1972,total,64,53426.69,0.026236
1972,total,65,50387.6,0.028705
1972,total,66,46731.4,0.031702
1972,total,67,42196,0.035652
1972,total,68,36582.98,0.041416
1972,total,69,34334.14,0.044085
1972,total,70,31825.88,0.047134
1972,total,71,28664.45,0.051456
1972,total,72,25458.69,0.056501
1972,total,73,23535.47,0.059079
1972,total,74,20960.77,0.063501
1972,total,75,16467.73,0.076669
1972,total,76,14929.02,0.080015
1972,total,77,13214.47,0.085465
1972,total,78,11135.17,0.095824
1972,total,79,10140.38,0.099355
1972,total,80,8463.59,0.112212
1972,total,81,7048.14,0.126177
1972,total,82,5949.04,0.138701
1972,total,83,5139.69,0.147332
1972,total,84,4399.96,0.155817
1972,total,85,3613.18,0.159414
1972,total,86,2902.86,0.174679
1972,total,87,2352.62,0.187722
1972,total,88,1884.58,0.201828
1972,total,89,1463.83,0.22118
1972,total,90,1119.05,0.243251
1972,total,91,847.77,0.266524
1972,total,92,629.05,0.29419
1972,total,93,462.11,0.323427
1972,total,94,336.92,0.353138
1972,total,95,242.09,0.385399
1972,total,96,171.23,0.420604
1972,total,97,119.1,0.459362
1972,total,98,80.96,0.504941
1972,total,99,53.91,0.556888
1972,total,100,35.24,0.614984
1972,total,101,22.61,0.679446
1972,total,102,14.42,0.741589
1972,total,103,9.06,0.804784
1972,total,104,5.41,0.905172
1972,total,105,2.9,1.043178
1972,total,106,1.62,1.112255
1972,total,107,0.81,1.42562
1972,total,108,0.17,4.176471
1972,total,109,0,NA
1972,total,110,0,NA
1973,female,0,175268.88,0.013608
1973,female,1,177893.88,0.003244
1973,female,2,179408.84,0.001968
1973,female,3,183997.55,0.001315
1973,female,4,186642.18,9.59e-4
1973,female,5,182859.83,7.15e-4
1973,female,6,186461.66,5.06e-4
1973,female,7,193759.94,3.57e-4
1973,female,8,195960.29,2.83e-4
1973,female,9,199731.25,2.66e-4
1973,female,10,200213.33,3.01e-4
1973,female,11,198470.17,3.51e-4
1973,female,12,196466.96,4.03e-4
1973,female,13,194590.21,4.59e-4
1973,female,14,192661.12,5.17e-4
1973,female,15,185922.88,5.91e-4
1973,female,16,183885.32,6.48e-4
1973,female,17,185238.7,6.83e-4
1973,female,18,178934.82,7.41e-4
1973,female,19,171803.97,7.97e-4
1973,female,20,167546.35,8.32e-4
1973,female,21,167693.93,8.28e-4
1973,female,22,156305.17,8.65e-4
1973,female,23,138143.35,9.29e-4
1973,female,24,124492.22,9.5e-4
1973,female,25,109414.86,9.7e-4
1973,female,26,93952.6,0.001031
1973,female,27,80994.34,0.001131
1973,female,28,83875.15,0.001077
1973,female,29,91395.96,0.001018
1973,female,30,92164.91,0.001078
1973,female,31,92403.17,0.00116
1973,female,32,93955.57,0.001236
1973,female,33,93096.83,0.001355
1973,female,34,89051.56,0.001542
1973,female,35,86146.65,0.00173
1973,female,36,84734.49,0.00188
1973,female,37,83357.54,0.002012
1973,female,38,81511.4,0.002137
1973,female,39,77570.95,0.002304
1973,female,40,75395.46,0.002414
1973,female,41,74674.61,0.002496
1973,female,42,73722.8,0.002612
1973,female,43,70982.3,0.002826
1973,female,44,68984.31,0.00305
1973,female,45,66127.02,0.003353
1973,female,46,63632.12,0.003662
1973,female,47,61356.35,0.003978
1973,female,48,57443.18,0.004437
1973,female,49,54475.03,0.004871
1973,female,50,53715.97,0.005131
1973,female,51,53821.67,0.005313
1973,female,52,49868.46,0.005945
1973,female,53,44481.25,0.006904
1973,female,54,41710.48,0.007621
1973,female,55,41202.1,0.007986
1973,female,56,39092.96,0.00874
1973,female,57,36578.48,0.009734
1973,female,58,36604.03,0.010168
1973,female,59,36234.35,0.010764
1973,female,60,35209.29,0.011638
1973,female,61,34406.82,0.01255
1973,female,62,32270.12,0.014141
1973,female,63,30089.15,0.016063
1973,female,64,27366.58,0.018737
1973,female,65,25427.03,0.021386
1973,female,66,24082.2,0.023789
1973,female,67,22808.33,0.026271
1973,female,68,20812.78,0.029919
1973,female,69,18163.54,0.035424
1973,female,70,17228.04,0.03836
1973,female,71,16320.29,0.041243
1973,female,72,14979.91,0.045372
1973,female,73,13499.7,0.050414
1973,female,74,12666.71,0.053353
1973,female,75,11300.5,0.058912
1973,female,76,8811.84,0.073965
1973,female,77,8127.6,0.078044
1973,female,78,7337.26,0.083592
1973,female,79,6276.44,0.093819
1973,female,80,5494.61,0.102093
1973,female,81,4723.7,0.112236
1973,female,82,3915.97,0.126811
1973,female,83,3328.23,0.138275
1973,female,84,2895.7,0.145405
1973,female,85,2478.36,0.155546
1973,female,86,2048.34,0.171027
1973,female,87,1642.27,0.18908
1973,female,88,1319.48,0.205891
1973,female,89,1043.43,0.224691
1973,female,90,797.73,0.250045
1973,female,91,606.06,0.275879
1973,female,92,455.2,0.30312
1973,female,93,328.82,0.340739
1973,female,94,234.44,0.381598
1973,female,95,166.31,0.422176
1973,female,96,115.93,0.466847
1973,female,97,79.18,0.517165
1973,female,98,52.97,0.574117
1973,female,99,34.73,0.637747
1973,female,100,22.4,0.705699
1973,female,101,13.83,0.80053
1973,female,102,7.94,0.955719
1973,female,103,4.48,1.139241
1973,female,104,2.64,1.267339
1973,female,105,1.52,1.425743
1973,female,106,0.72,1.897674
1973,female,107,0.35,2.423077
1973,female,108,0.05,6
1973,female,109,0,NA
1973,female,110,0,NA
1973,male,0,186189.01,0.015495
1973,male,1,188237.38,0.003368
1973,male,2,190485.62,0.002263
1973,male,3,194954.26,0.001441
1973,male,4,197269.33,0.001085
1973,male,5,193768.69,9.1e-4
1973,male,6,198104.7,7.44e-4
1973,male,7,204845.36,6.19e-4
1973,male,8,205987.59,5.55e-4
1973,male,9,209982.56,5.25e-4
1973,male,10,211174.16,5.37e-4
1973,male,11,209114.61,5.77e-4
1973,male,12,208032.97,6.3e-4
1973,male,13,206133.45,7.01e-4
1973,male,14,201523.19,8e-4
1973,male,15,193998.33,9.28e-4
1973,male,16,192803.55,0.001031
1973,male,17,195311.96,0.001108
1973,male,18,188643.87,0.001235
1973,male,19,180469.13,0.001378
1973,male,20,175943.01,0.001489
1973,male,21,175901.28,0.001523
1973,male,22,163238.35,0.001626
1973,male,23,144201.71,0.001763
1973,male,24,130868.28,0.001791
1973,male,25,115901.54,0.001804
1973,male,26,98836.79,0.001926
1973,male,27,84854.2,0.002135
1973,male,28,87198.12,0.0020830000000000002
1973,male,29,95590.19,0.002005
1973,male,30,96100.52,0.002177
1973,male,31,95867.78,0.002355
1973,male,32,97048.67,0.002466
1973,male,33,95345.88,0.002619
1973,male,34,91159.56,0.002819
1973,male,35,87977.4,0.002988
1973,male,36,86748.71,0.0031580000000000002
1973,male,37,85756.11,0.003402
1973,male,38,86289.47,0.003667
1973,male,39,87113.24,0.003994
1973,male,40,89184.7,0.004311
1973,male,41,94246.65,0.004443
1973,male,42,100045.24,0.004488
1973,male,43,101837.52,0.004667
1973,male,44,100604.58,0.004945
1973,male,45,99553.32,0.005189
1973,male,46,97042.6,0.005527
1973,male,47,94679.87,0.00589
1973,male,48,88800.6,0.006537
1973,male,49,81152.78,0.007453
1973,male,50,77971.36,0.008086
1973,male,51,77813.38,0.008431
1973,male,52,72397.75,0.009411
1973,male,53,63707.24,0.011086
1973,male,54,58228.04,0.012552
1973,male,55,55197.72,0.013679
1973,male,56,52294.66,0.014882
1973,male,57,48762.77,0.016413
1973,male,58,47906.62,0.017143
1973,male,59,46875.37,0.017943
1973,male,60,47429.24,0.01813
1973,male,61,42987.87,0.020423
1973,male,62,35107.21,0.025501
1973,male,63,33164.64,0.027498
1973,male,64,29689.51,0.031255
1973,male,65,27174.17,0.034666
1973,male,66,25254.44,0.037588
1973,male,67,22953.93,0.04132
1973,male,68,20462.33,0.045918
1973,male,69,17501.58,0.05272
1973,male,70,15987.01,0.056195
1973,male,71,14333.55,0.060652
1973,male,72,12608.17,0.066328
1973,male,73,10862.4,0.073567
1973,male,74,9632.91,0.078677
1973,male,75,8388.49,0.084963
1973,male,76,6734.38,0.098606
1973,male,77,5848.01,0.104649
1973,male,78,4819.79,0.11547
1973,male,79,3920.38,0.126954
1973,male,80,3382.23,0.129255
1973,male,81,2802.59,0.136167
1973,male,82,2268.2,0.146698
1973,male,83,1830.13,0.158743
1973,male,84,1526.52,0.167021
1973,male,85,1276.13,0.181722
1973,male,86,1001.54,0.197687
1973,male,87,767.87,0.215909
1973,male,88,607,0.225981
1973,male,89,476.94,0.234979
1973,male,90,358.67,0.25204
1973,male,91,256.85,0.280125
1973,male,92,182.04,0.310316
1973,male,93,129.64,0.337409
1973,male,94,91.46,0.364982
1973,male,95,63.49,0.395327
1973,male,96,43.25,0.429793
1973,male,97,28.92,0.468826
1973,male,98,18.88,0.515981
1973,male,99,11.45,0.601659
1973,male,100,6.37,0.75
1973,male,101,3.57,0.919197
1973,male,102,2.24,0.983607
1973,male,103,1.44,1.012717
1973,male,104,0.72,1.322506
1973,male,105,0.15,4.159091
1973,male,106,0,NA
1973,male,107,0,NA
1973,male,108,0,NA
1973,male,109,0,NA
1973,male,110,0,NA
1973,total,0,361457.88,0.01458
1973,total,1,366131.26,0.003308
1973,total,2,369894.45,0.00212
1973,total,3,378951.81,0.00138
1973,total,4,383911.5,0.001024
1973,total,5,376628.53,8.15e-4
1973,total,6,384566.36,6.29e-4
1973,total,7,398605.29,4.92e-4
1973,total,8,401947.89,4.23e-4
1973,total,9,409713.81,3.99e-4
1973,total,10,411387.49,4.22e-4
1973,total,11,407584.77,4.67e-4
1973,total,12,404499.93,5.2e-4
1973,total,13,400723.67,5.83e-4
1973,total,14,394184.31,6.61e-4
1973,total,15,379921.21,7.64e-4
1973,total,16,376688.86,8.44e-4
1973,total,17,380550.66,9.01e-4
1973,total,18,367578.69,9.94e-4
1973,total,19,352273.11,0.001094
1973,total,20,343489.36,0.001168
1973,total,21,343595.21,0.001184
1973,total,22,319543.53,0.001254
1973,total,23,282345.07,0.001355
1973,total,24,255360.51,0.001381
1973,total,25,225316.4,0.001399
1973,total,26,192789.39,0.00149
1973,total,27,165848.54,0.001645
1973,total,28,171073.27,0.00159
1973,total,29,186986.15,0.001523
1973,total,30,188265.44,0.001639
1973,total,31,188270.95,0.001769
1973,total,32,191004.23,0.001861
1973,total,33,188442.7,0.001994
1973,total,34,180211.11,0.002188
1973,total,35,174124.05,0.002365
1973,total,36,171483.2,0.002526
1973,total,37,169113.65,0.002717
1973,total,38,167800.87,0.002924
1973,total,39,164684.19,0.003198
1973,total,40,164580.16,0.003442
1973,total,41,168921.26,0.003582
1973,total,42,173768.04,0.003692
1973,total,43,172819.81,0.003911
1973,total,44,169588.88,0.004174
1973,total,45,165680.33,0.004456
1973,total,46,160674.73,0.004788
1973,total,47,156036.22,0.005138
1973,total,48,146243.77,0.005712
1973,total,49,135627.82,0.006416
1973,total,50,131687.33,0.006881
1973,total,51,131635.05,0.007156
1973,total,52,122266.2,0.007997
1973,total,53,108188.49,0.009367
1973,total,54,99938.52,0.010494
1973,total,55,96399.81,0.011246
1973,total,56,91387.62,0.012255
1973,total,57,85341.26,0.01355
1973,total,58,84510.65,0.014122
1973,total,59,83109.71,0.014813
1973,total,60,82638.52,0.015364
1973,total,61,77394.69,0.016923
1973,total,62,67377.33,0.02006
1973,total,63,63253.79,0.022058
1973,total,64,57056.09,0.025251
1973,total,65,52601.2,0.028247
1973,total,66,49336.64,0.030852
1973,total,67,45762.26,0.033819
1973,total,68,41275.1,0.037851
1973,total,69,35665.12,0.043911
1973,total,70,33215.05,0.046944
1973,total,71,30653.84,0.050319
1973,total,72,27588.07,0.054949
1973,total,73,24362.1,0.060737
1973,total,74,22299.62,0.064293
1973,total,75,19688.99,0.070011
1973,total,76,15546.21,0.084639
1973,total,77,13975.61,0.089177
1973,total,78,12157.05,0.096231
1973,total,79,10196.83,0.106559
1973,total,80,8876.84,0.112442
1973,total,81,7526.29,0.121147
1973,total,82,6184.17,0.134105
1973,total,83,5158.36,0.145537
1973,total,84,4422.22,0.152867
1973,total,85,3754.49,0.164443
1973,total,86,3049.87,0.179781
1973,total,87,2410.14,0.197628
1973,total,88,1926.48,0.212221
1973,total,89,1520.37,0.227918
1973,total,90,1156.41,0.250664
1973,total,91,862.91,0.277143
1973,total,92,637.24,0.305175
1973,total,93,458.45,0.339797
1973,total,94,325.89,0.376935
1973,total,95,229.8,0.414758
1973,total,96,159.18,0.456778
1973,total,97,108.1,0.504232
1973,total,98,71.85,0.558842
1973,total,99,46.18,0.628798
1973,total,100,28.78,0.71551
1973,total,101,17.4,0.824871
1973,total,102,10.18,0.961847
1973,total,103,5.92,1.10842
1973,total,104,3.36,1.279127
1973,total,105,1.66,1.667001
1973,total,106,0.72,1.897674
1973,total,107,0.35,2.423077
1973,total,108,0.05,6
1973,total,109,0,NA
1973,total,110,0,NA
1974,female,0,166389.53,0.012218
1974,female,1,173341.43,0.003606
1974,female,2,177173,0.001863
1974,female,3,180828.46,0.001029
1974,female,4,185934.02,7.85e-4
1974,female,5,186858.43,6.42e-4
1974,female,6,182849.33,5.38e-4
1974,female,7,186226.84,4.38e-4
1974,female,8,193019.49,3.59e-4
1974,female,9,194452.25,3.18e-4
1974,female,10,197900.83,2.97e-4
1974,female,11,198412.2,3e-4
1974,female,12,196466.12,3.24e-4
1974,female,13,194562.62,3.67e-4
1974,female,14,193299.22,4.28e-4
1974,female,15,191280.83,5.05e-4
1974,female,16,184169.64,5.93e-4
1974,female,17,182610.21,6.54e-4
1974,female,18,184212.1,6.92e-4
1974,female,19,178074.99,7.48e-4
1974,female,20,171149.32,7.98e-4
1974,female,21,166921.71,8.18e-4
1974,female,22,167210.28,7.98e-4
1974,female,23,155616.28,8.14e-4
1974,female,24,137415.59,8.5e-4
1974,female,25,124392.22,8.42e-4
1974,female,26,109811.61,8.75e-4
1974,female,27,94223.98,9.78e-4
1974,female,28,81028.89,0.001145
1974,female,29,83705.7,0.001173
1974,female,30,91254.75,0.001175
1974,female,31,92129.26,0.001256
1974,female,32,92414.55,0.001326
1974,female,33,93914.58,0.001362
1974,female,34,92812.5,0.001419
1974,female,35,88691.09,0.001516
1974,female,36,85973.14,0.001616
1974,female,37,84277.11,0.001727
1974,female,38,82329.97,0.001876
1974,female,39,80620.63,0.002055
1974,female,40,77106.57,0.002314
1974,female,41,74867.05,0.002545
1974,female,42,74072.81,0.002718
1974,female,43,73208.11,0.002879
1974,female,44,70566.4,0.003102
1974,female,45,68496.8,0.003302
1974,female,46,65560.04,0.003573
1974,female,47,63368.25,0.003843
1974,female,48,61093.41,0.00416
1974,female,49,57158.11,0.004652
1974,female,50,54122.4,0.005149
1974,female,51,53146.04,0.005478
1974,female,52,53148.38,0.005701
1974,female,53,49470.32,0.006353
1974,female,54,44444.25,0.007312
1974,female,55,41617.84,0.008064
1974,female,56,40769.76,0.008543
1974,female,57,38564.54,0.009429
1974,female,58,36433.84,0.010471
1974,female,59,36582.78,0.010988
1974,female,60,36057.81,0.01178
1974,female,61,35108.48,0.012779
1974,female,62,34170.6,0.013853
1974,female,63,31919.34,0.015631
1974,female,64,29752.15,0.017656
1974,female,65,27061.78,0.020397
1974,female,66,25203.69,0.022891
1974,female,67,23785.49,0.025211
1974,female,68,22550.43,0.027499
1974,female,69,20573.91,0.031026
1974,female,70,17815.01,0.036724
1974,female,71,16706.12,0.039956
1974,female,72,15809.87,0.042891
1974,female,73,14510.86,0.047274
1974,female,74,12924.47,0.053478
1974,female,75,11988.22,0.057804
1974,female,76,10680.75,0.064478
1974,female,77,8459.85,0.080095
1974,female,78,7676.65,0.085937
1974,female,79,6732.19,0.09433
1974,female,80,5662.54,0.106707
1974,female,81,4928.54,0.11559
1974,female,82,4191.73,0.126936
1974,female,83,3421.05,0.143637
1974,female,84,2873.29,0.155787
1974,female,85,2478.56,0.162502
1974,female,86,2102.68,0.173003
1974,female,87,1710.46,0.189061
1974,female,88,1346.31,0.207672
1974,female,89,1063.95,0.2236
1974,female,90,826.11,0.240961
1974,female,91,615.79,0.265806
1974,female,92,456.21,0.289647
1974,female,93,333.86,0.313571
1974,female,94,232.28,0.350095
1974,female,95,159.02,0.389271
1974,female,96,108.47,0.425463
1974,female,97,72.42,0.465086
1974,female,98,47.08,0.510796
1974,female,99,29.75,0.564307
1974,female,100,18.28,0.626858
1974,female,101,10.98,0.695599
1974,female,102,6.07,0.821105
1974,female,103,2.77,1.145783
1974,female,104,1.11,1.791855
1974,female,105,0.49,2.465753
1974,female,106,0.17,4.176471
1974,female,107,0,NA
1974,female,108,0,NA
1974,female,109,0,NA
1974,female,110,0,NA
1974,male,0,177766.93,0.014277
1974,male,1,183935.61,0.004061
1974,male,2,187380.51,0.002129
1974,male,3,191812.69,0.00135
1974,male,4,197023.68,8.22e-4
1974,male,5,197850.38,7.33e-4
1974,male,6,194048.36,7.69e-4
